,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Total_Amount_Spent
2072,1969,Graduation,Married,25293.0,1,0,1,1,1,2,8,0,0,0,0,0,0,37
2073,1987,PhD,Single,42000.0,0,0,2,5,2,11,5,0,0,0,0,0,1,653
2074,1983,Graduation,Married,69520.0,0,0,1,9,6,5,5,0,0,0,0,0,0,1455
2075,1970,Graduation,Divorced,64713.0,1,0,2,5,5,7,4,0,0,0,0,0,1,602
2076,1977,Master,Married,27889.0,1,0,1,1,1,2,6,0,0,0,0,0,0,26
2077,1960,Basic,Widow,22123.0,0,0,1,2,1,3,5,0,0,0,0,0,0,102
2078,1971,Graduation,Married,51381.5,1,1,4,2,1,3,8,0,0,0,0,0,0,97
2079,1954,Master,Together,51381.5,0,1,2,4,1,4,6,0,0,0,0,0,0,207
2080,1973,Graduation,Married,27803.0,1,0,2,3,0,4,8,0,0,0,0,0,0,176
2081,1955,Graduation,Single,51381.5,0,1,3,6,1,5,7,0,0,0,0,0,0,450
2082,1960,Graduation,Married,51651.0,0,1,4,6,2,5,8,0,0,0,0,0,0,433
2083,1988,Graduation,Married,68487.0,0,0,1,9,7,13,4,0,0,0,0,0,0,1366
2084,1943,Master,Widow,51381.5,0,0,1,5,5,11,1,0,0,1,0,0,1,1564
2085,1969,Graduation,Married,56796.0,0,1,3,8,9,7,7,0,0,0,0,0,0,1001
2086,1992,2n Cycle,Married,87000.0,0,0,1,4,6,7,2,0,0,0,0,0,0,961
2087,1959,Graduation,Married,79823.0,0,1,1,6,9,7,2,0,1,0,0,0,0,1518
2088,1980,Graduation,Single,30828.0,1,0,2,1,1,4,3,0,0,0,0,0,0,56
2089,1971,Master,Married,34109.0,0,1,1,0,0,3,4,0,0,0,0,0,0,22
2090,1974,Master,Divorced,53367.0,1,1,7,5,1,8,7,0,0,0,0,0,1,400
2091,1969,Basic,Together,22390.0,0,0,1,1,0,2,7,0,0,0,0,0,0,26
2092,1976,Graduation,Together,71322.0,0,1,1,4,1,7,2,0,0,0,0,0,0,350
2093,1993,Graduation,Absurd,79244.0,0,0,1,4,10,7,1,0,0,1,1,0,1,1216
2094,1949,Master,Together,49912.0,0,1,4,10,5,7,8,1,0,0,0,0,1,874
2095,1950,PhD,Married,48699.0,1,1,1,1,0,3,5,0,0,0,0,0,0,40
2096,1975,Graduation,Together,80144.0,0,0,1,3,7,8,1,0,0,0,0,0,0,1367
2097,1956,Graduation,Single,54252.0,1,1,5,4,1,5,6,0,0,0,0,0,0,264
2098,1976,Master,Married,81929.0,1,0,2,4,4,10,6,1,0,1,0,0,1,2053
2099,1975,Graduation,Married,76068.0,0,1,1,2,3,4,6,0,1,0,0,1,0,1376
2100,1976,Master,Married,53204.0,1,1,1,1,0,3,4,0,0,0,0,0,0,45
2101,1949,PhD,Together,67911.0,0,1,3,6,7,11,3,0,0,0,0,0,0,976
2102,1984,2n Cycle,Married,14796.0,1,0,2,1,0,3,9,0,0,0,0,0,1,51
2103,1974,PhD,Married,78128.0,0,1,2,8,4,6,3,0,1,1,0,0,0,1264
2104,1972,Basic,Married,14188.0,0,0,1,2,0,4,6,0,0,0,0,0,0,75
2105,1986,Basic,Married,20425.0,1,0,2,2,0,3,7,0,0,0,0,0,0,57
2106,1962,Master,Married,58646.0,0,1,1,2,1,4,4,0,0,0,0,0,0,140
2107,1970,Graduation,Divorced,72967.0,0,1,2,7,2,8,5,1,0,0,0,0,1,497
2108,1949,Master,Married,48150.0,0,1,3,5,1,4,7,0,0,0,0,0,0,266
2109,1961,Graduation,Single,82332.0,0,0,1,5,3,12,2,0,0,1,0,0,1,2006
2110,1955,Graduation,Widow,58275.0,1,1,6,8,2,7,7,0,0,0,0,0,0,615
2111,1981,PhD,Together,44953.0,0,0,1,7,3,13,6,1,0,0,0,0,0,1021
2112,1953,Graduation,Together,34587.0,1,1,2,1,0,3,4,0,0,0,0,0,0,22
2113,1974,Master,Together,43018.0,0,1,1,2,2,2,5,0,0,0,0,0,0,133
2114,1954,Master,Married,45736.0,0,1,5,7,1,6,7,0,0,0,0,0,0,437
2115,1969,Master,Together,66476.0,0,1,2,6,8,10,4,0,0,0,0,0,0,1013
2116,1981,2n Cycle,Married,27733.0,1,0,2,2,0,3,7,0,0,0,0,0,0,57
2117,1952,PhD,Together,69805.0,0,1,2,6,8,11,2,0,0,0,0,0,0,1038
2118,1962,Master,Single,72217.0,0,0,1,3,10,8,2,0,0,0,0,0,0,1573
2119,1971,Graduation,Divorced,25818.0,1,0,1,0,1,2,7,0,0,0,0,0,0,28
2120,1976,Master,Together,37509.0,1,0,2,3,0,4,7,0,0,0,0,0,0,123
2121,1976,2n Cycle,Together,25176.0,1,1,1,1,0,2,7,0,0,0,0,0,0,13
2122,1980,Graduation,Married,43586.0,0,1,3,3,0,4,8,0,0,0,0,0,0,132
2123,1956,2n Cycle,Married,53230.0,0,1,4,5,2,12,5,0,0,0,0,0,0,732
2124,1957,Graduation,Together,50116.0,1,1,2,1,0,4,5,0,1,0,0,0,0,66
2125,1972,Graduation,Together,84906.0,0,0,1,5,6,12,2,0,1,1,0,1,0,1631
2126,1966,Graduation,Married,61286.0,0,1,2,7,1,8,5,0,0,0,0,0,0,608
2127,1986,PhD,Married,82333.0,0,0,1,4,3,10,2,0,0,1,0,0,1,1822
2128,1965,PhD,Together,65220.0,0,0,4,8,4,7,6,0,0,0,0,0,1,1282
2129,1974,Graduation,Together,33590.0,2,1,1,1,0,2,7,0,0,0,0,0,0,8
2130,1976,Graduation,Divorced,30992.0,1,0,1,1,0,3,7,0,0,0,0,0,0,43
2131,1976,Master,Single,72309.0,0,0,1,5,6,8,3,0,0,0,1,0,1,1931
2132,1949,PhD,Married,156924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2133,1980,Basic,Married,16005.0,1,0,3,2,1,2,8,0,0,0,0,0,0,103
2134,1957,Master,Absurd,65487.0,0,0,3,3,5,6,2,0,0,0,0,0,0,1169
2135,1965,Graduation,Married,58692.0,0,1,1,8,2,4,7,0,0,0,0,0,0,395
2136,1969,Graduation,Widow,40590.0,1,1,5,3,4,3,6,1,0,0,0,0,0,258
2137,1970,Graduation,Single,20587.0,1,0,1,1,1,2,7,0,0,0,0,0,0,25
2138,1954,Master,Divorced,62637.0,0,1,1,2,2,5,2,0,0,0,0,0,0,185
2139,1966,Master,Divorced,29435.0,1,1,4,3,2,2,9,0,0,0,0,0,1,180
2140,1974,Graduation,Divorced,19346.0,1,0,1,1,0,3,8,0,0,0,0,0,0,22
2141,1971,Graduation,Married,35788.0,1,1,2,2,0,3,6,0,0,0,0,0,0,44
2142,1968,Graduation,Divorced,36997.0,1,1,5,2,1,4,5,0,0,0,0,0,0,94
2143,1957,Graduation,Married,23539.0,0,0,1,2,0,4,6,0,0,0,0,0,0,81
2144,1973,Graduation,Single,65333.0,0,1,7,9,4,8,6,0,1,1,0,0,0,798
2145,1957,Graduation,Single,78499.0,0,0,1,11,3,4,4,0,0,1,0,0,1,1334
2146,1971,PhD,Together,29732.0,1,0,1,2,0,2,9,0,0,0,0,0,0,38
2147,1960,Master,Together,41275.0,1,2,4,3,1,3,5,0,0,0,0,0,0,61
2148,1973,PhD,Together,63516.0,1,1,4,4,1,7,5,0,0,0,0,0,0,300
2149,1962,PhD,Married,42769.0,0,1,2,1,1,4,4,0,0,0,0,0,0,88
2150,1958,Master,Married,49572.0,1,1,2,2,0,3,7,0,0,0,0,0,0,54
2151,1972,Graduation,Married,69209.0,0,0,2,5,3,6,4,0,0,0,1,0,0,1782
2152,1976,Graduation,Married,17148.0,1,0,4,3,1,3,8,0,0,0,0,0,0,68
2153,1969,Graduation,Widow,40590.0,1,1,5,3,4,3,6,1,0,0,0,0,0,258
2154,1976,Master,Together,30560.0,1,0,1,1,0,3,7,0,0,0,0,0,0,31
2155,1983,2n Cycle,Married,32146.0,1,0,2,2,0,4,6,0,0,0,0,0,0,66
2156,1964,2n Cycle,Divorced,41713.0,1,1,5,3,1,4,6,0,0,0,0,0,0,174
2157,1975,Master,Together,34176.0,0,1,1,1,0,3,3,0,0,0,0,0,0,28
2158,1955,PhD,Married,58482.0,0,1,2,7,4,9,6,0,1,0,0,0,0,731
2159,1965,Graduation,Single,59686.0,0,1,1,4,1,6,4,0,0,0,0,0,0,274
2160,1964,PhD,Married,60896.0,0,1,3,9,10,4,6,0,0,0,0,0,1,1701
2161,1980,Graduation,Together,62994.0,1,0,1,6,2,4,6,0,0,0,0,0,0,312
2162,1957,Graduation,Together,47320.0,0,1,6,5,1,8,6,0,0,0,0,0,0,414
2163,1949,2n Cycle,Widow,74859.0,0,0,1,6,5,11,3,0,0,0,1,0,0,1565
2164,1992,Basic,Single,15253.0,1,0,2,1,0,3,7,0,0,0,0,0,0,29
2165,1974,PhD,Single,31560.0,1,0,2,2,1,3,8,0,0,0,0,0,0,94
2166,1954,Graduation,Divorced,72071.0,0,1,3,5,4,8,2,0,0,0,0,0,0,1338
2167,1990,Master,Single,91172.0,0,0,0,4,3,7,3,1,0,1,1,1,1,1092
2168,1984,Graduation,Married,90000.0,0,0,1,4,8,5,1,1,0,1,1,0,0,1479
2169,1981,Graduation,Single,41967.0,1,1,1,1,0,3,4,0,0,0,0,0,0,54
2170,1965,Graduation,Single,69263.0,0,1,1,9,1,7,6,0,1,0,0,0,0,568
2171,1970,2n Cycle,Divorced,65706.0,0,0,1,11,3,12,7,0,1,1,0,1,1,1199
2172,1975,Graduation,Together,60934.0,0,1,2,6,4,11,4,0,0,0,0,0,0,873
2173,1951,Graduation,Married,71965.0,0,1,3,6,3,5,3,0,0,0,0,0,0,1213
2174,1955,Graduation,Married,65210.0,0,1,2,9,3,8,6,0,1,0,1,0,0,731
2175,1975,PhD,Married,79174.0,0,0,1,5,6,7,2,0,0,1,1,0,1,2043
2176,1967,Master,Divorced,81380.0,0,0,1,4,2,10,2,0,0,0,0,0,0,1893
2177,1973,PhD,YOLO,48432.0,0,1,5,7,1,6,8,0,0,0,0,0,0,424
2178,1971,Graduation,Married,52914.0,0,1,2,7,3,3,7,1,0,0,0,0,0,575
2179,1955,Graduation,Together,38946.0,0,1,2,3,1,6,5,0,0,0,0,0,0,257
2180,1974,Graduation,Married,26067.0,1,0,3,3,0,3,8,0,0,0,0,0,0,56
2181,1972,PhD,Married,44325.0,0,1,4,8,2,7,8,0,1,0,0,0,0,542
2182,1964,Graduation,Married,42523.0,0,0,1,1,1,4,2,0,0,0,0,0,0,125
2183,1978,Basic,Single,26487.0,1,0,3,2,1,3,5,0,0,0,0,0,0,69
2184,1957,2n Cycle,Married,53233.0,0,1,1,1,0,3,4,0,0,0,0,0,0,40
2185,1960,Graduation,Married,67716.0,0,1,4,7,4,13,5,0,1,0,0,0,0,1016
2186,1972,Master,Married,76234.0,0,1,1,8,3,11,3,0,1,0,0,0,0,907
2187,1956,PhD,Married,84117.0,0,0,1,7,10,6,2,0,0,1,0,0,0,1566
2188,1957,Master,Together,65487.0,0,0,3,3,5,6,2,0,0,0,0,0,0,1169
2189,1972,Basic,Married,25224.0,1,0,2,1,1,3,3,0,0,0,0,0,0,46
2190,1983,Master,Single,89616.0,0,0,1,7,5,12,2,0,0,0,0,0,1,1644
2191,1971,Graduation,Divorced,40851.0,1,1,1,1,1,2,7,0,0,0,0,0,0,59
2192,1947,Graduation,Married,27469.0,0,0,1,0,0,3,6,0,0,0,0,0,0,17
2193,1957,2n Cycle,Married,82347.0,0,0,1,7,7,10,3,1,0,0,1,0,1,1853
2194,1957,Graduation,Married,73803.0,0,1,2,9,5,6,6,1,0,0,0,0,1,1528
2195,1952,Master,Single,8820.0,1,1,4,3,0,3,8,0,0,0,0,0,0,35
2196,1974,Graduation,Single,43322.0,0,0,1,3,0,4,7,0,0,0,0,0,0,141
2197,1973,Graduation,Together,55593.0,0,1,2,6,6,3,6,1,0,0,0,0,0,546
2198,1954,Graduation,Married,50501.0,1,1,7,5,4,4,6,1,0,0,0,0,1,500
2199,1975,Graduation,Married,37085.0,1,1,4,3,0,3,8,0,0,0,0,0,0,61
2200,1990,Basic,Single,16185.0,1,0,2,2,2,2,8,0,0,0,0,0,0,106
2201,1969,Graduation,Single,57731.0,0,1,4,8,8,6,6,0,0,0,0,0,0,704
2202,1973,PhD,YOLO,48432.0,0,1,5,7,1,6,8,0,0,0,0,0,1,424
2203,1978,Graduation,Married,73807.0,0,1,2,5,5,11,2,0,0,0,0,0,0,849
2204,1990,Graduation,Married,18929.0,0,0,1,1,0,4,6,0,0,0,0,0,0,85
2205,1968,Graduation,Single,35893.0,1,1,6,3,1,5,8,0,0,0,0,0,0,199
2206,1980,Graduation,Married,61014.0,0,1,4,9,3,4,7,0,0,0,0,0,0,1147
2207,1954,Graduation,Together,32144.0,1,1,4,2,1,3,7,0,1,0,0,0,0,54
2208,1963,Basic,Together,14918.0,0,1,1,1,0,3,6,0,0,0,0,0,0,43
2209,1963,Graduation,Divorced,45146.0,1,1,2,1,1,2,4,0,0,0,0,0,0,53
2210,1955,2n Cycle,Divorced,41769.0,0,1,6,8,1,7,8,0,0,0,0,0,0,521
2211,1981,Graduation,Together,88325.0,0,0,1,6,2,9,2,0,0,0,0,0,0,1623
2212,1950,Master,Divorced,38054.0,1,1,2,2,0,3,7,0,0,0,0,0,0,45
2213,1995,2n Cycle,Single,80617.0,0,0,1,4,6,8,2,0,0,0,0,0,0,1435
2214,1976,Graduation,Married,5305.0,0,1,0,1,0,0,13,0,0,0,0,0,0,32
2215,1954,Graduation,Together,36807.0,1,1,1,1,0,2,6,0,0,0,0,0,0,16
2216,1983,Graduation,Together,28427.0,1,0,2,2,0,3,8,0,0,0,0,0,0,52
2217,1948,PhD,Widow,82032.0,0,0,0,4,6,7,1,0,0,0,0,0,0,1234
2218,1978,Graduation,Together,22775.0,1,0,1,1,0,2,8,0,0,0,0,0,0,15
2219,1985,Master,Together,40101.0,1,0,4,6,1,6,7,0,0,0,0,0,0,415
2220,1979,Graduation,Married,58025.0,0,1,3,3,2,10,4,0,0,0,0,0,0,470
2221,1982,Master,Single,75777.0,0,0,1,3,6,11,1,0,1,1,0,0,1,1438
2222,1979,2n Cycle,Together,7500.0,1,0,4,3,2,2,7,0,0,0,0,0,0,53
2223,1963,Master,Married,33562.0,1,2,3,2,0,4,4,0,0,0,0,0,0,51
2224,1970,PhD,Single,57642.0,0,1,3,7,6,6,4,1,0,0,0,0,0,679
2225,1968,Graduation,Together,58554.0,1,1,6,8,2,6,7,0,0,0,0,0,0,586
2226,1979,Graduation,Married,63777.0,1,1,8,11,1,6,8,0,0,0,0,0,0,653
2227,1962,Graduation,Single,57967.0,0,1,5,4,2,8,5,0,0,0,0,0,0,468
2228,1978,2n Cycle,Together,51381.5,0,0,0,0,0,1,0,0,1,0,0,0,0,1679
2229,1972,Graduation,Married,24434.0,2,0,2,2,1,2,7,0,0,0,0,0,0,50
2230,1984,Graduation,Single,11012.0,1,0,3,3,1,2,9,1,0,0,0,0,0,84
2231,1970,Master,Single,44802.0,0,0,2,9,4,12,8,0,0,0,0,0,0,1049
2232,1986,Graduation,Single,26816.0,0,0,1,0,0,3,4,0,0,0,0,0,0,22
2233,1977,Graduation,Together,666666.0,1,0,4,3,1,3,6,0,0,0,0,0,0,62
2234,1974,Graduation,Married,34421.0,1,0,1,1,0,2,7,0,0,0,0,0,0,30
2235,1967,Graduation,Married,61223.0,0,1,2,9,3,4,5,0,0,0,0,0,0,1341
2236,1946,PhD,Together,64014.0,2,1,7,8,2,5,7,0,0,0,1,0,0,444
2237,1981,Graduation,Divorced,56981.0,0,0,1,2,3,13,6,0,1,0,0,0,0,1241
2238,1956,Master,Together,69245.0,0,1,2,6,5,10,3,0,0,0,0,0,0,843
2239,1954,PhD,Married,52869.0,1,1,3,3,1,4,7,0,0,0,0,0,1,172
